stage,fold,model_name,model_version,training_cutoff_match_time,match_id,market_id,label_market_bucket,token_id,side,received_at_utc,received_at_ns,game_time_sec,league_id,settled_win,fair_prob,calibrated_prob,book_best_ask,book_best_bid,book_spread,book_ask_size,edge,entry_threshold,paper_entry_price,pnl_per_share,pnl_slip_1c,pnl_slip_2c,side_nw,side_score,side_tower,side_rax,side_mom_100,reason
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836393663,2423461,MAP_WINNER,39361468101796719441029138270728127464751303715684031297002771169199082456949,YES,2026-06-03T02:44:29.871+00:00,1780454667561830990,836.0,19699,False,0.12897829930432944,0.1975,0.08,0.05,0.03,180.0,0.11750000000000001,0.1,0.08,-0.08,-0.09,-0.1,-7552.0,-0.0,,,-1742.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836442480,2419439,MAP_WINNER,48326227480956869384350407041192668258630698655650978631916296536241480043675,YES,2026-06-03T04:30:36.713+00:00,1780461036713572512,939.0,19699,True,0.9173461344701871,0.8461538461538461,0.55,0.54,0.010000000000000009,278.41,0.2961538461538461,0.1,0.55,0.44999999999999996,0.43999999999999995,0.42999999999999994,4626.0,3.0,1.0,0.0,2713.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836445371,2419459,MAP_WINNER,94195388774382375772261710120134603090636837301379645282923785900305152658045,YES,2026-06-03T04:26:03.165+00:00,1780460763165123016,617.0,19699,False,0.43051878401187643,0.46642599277978347,0.3,0.25,0.04999999999999999,164.1,0.16642599277978348,0.1,0.3,-0.3,-0.31,-0.32,-296.0,1.0,0.0,0.0,654.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836485094,2419460,MAP_WINNER,12957669311835732989949978372522692441466513576879032268450687124520384058523,NO,2026-06-03T05:36:28.944+00:00,1780464986967865144,731.0,19699,False,0.17500156160038766,0.21333333333333335,0.11,0.08,0.03,60.0,0.10333333333333335,0.1,0.11,-0.11,-0.12,-0.13,-3186.0,-0.0,,,-489.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836485118,2419440,MAP_WINNER,482719497414680894938517308241737778478663897845093504779200241758429770615,NO,2026-06-03T05:42:13.565+00:00,1780465333565446997,874.0,19699,False,0.8492072308031818,0.7346938775510204,0.57,0.55,0.019999999999999907,150.0,0.1646938775510205,0.1,0.57,-0.57,-0.58,-0.59,2315.0,2.0,1.0,-0.0,1574.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836583316,2424223,MAP_WINNER,75942025699076501001430353688800825353753601977317622253346960681041379846129,YES,2026-06-03T08:24:33.843+00:00,1780475073843228367,662.0,19699,False,0.7959237625673069,0.6404494382022472,0.43,0.4,0.02999999999999997,50.0,0.2104494382022472,0.1,0.43,-0.43,-0.44,-0.45,1972.0,4.0,-0.0,-0.0,1423.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836624153,2420883,MAP_WINNER,34221622036852211184388457187561492811060577679947672039904293510905437872772,NO,2026-06-03T09:29:05.067+00:00,1780478945067314097,788.0,19699,True,0.8037314597923221,0.6404494382022472,0.49,0.47,0.020000000000000018,414.26,0.1504494382022472,0.1,0.49,0.51,0.5,0.49,1936.0,5.0,1.0,-0.0,676.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836641131,2424225,MAP_WINNER,89367121445710275400527128615344628772299906862844710379879862212218009238301,YES,2026-06-03T09:37:48.463+00:00,1780479468463288703,769.0,19699,False,0.3369206677126147,0.46642599277978347,0.31,0.21,0.1,264.0,0.15642599277978347,0.1,0.31,-0.31,-0.32,-0.33,-2860.0,1.0,0.0,0.0,-2686.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836692392,2420884,MAP_WINNER,22797433666108746834907200879055638156876884805544763838220182369233961483157,NO,2026-06-03T10:48:15.609+00:00,1780483692153737496,947.0,19699,False,0.3067266691677433,0.4117647058823529,0.31,0.3,0.010000000000000009,40.0,0.10176470588235292,0.1,0.31,-0.31,-0.32,-0.33,-914.0,1.0,,,-2058.0,model_edge
walk_forward,5,hgb_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836692392,2420882,MATCH_WINNER_GAME3_PROXY,96305714402681626329275002831100162623035732904802033625396635740637386079672,YES,2026-06-03T11:07:38.063+00:00,1780484853913066828,2024.0,19699,True,0.9243043932866408,0.8571428571428571,0.65,0.57,0.08000000000000007,161.0,0.20714285714285707,0.1,0.65,0.35,0.33999999999999997,0.32999999999999996,18569.0,0.0,,,3055.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836358188,2423460,MAP_WINNER,79869468698441566849357944662701640667014270050389970608484680496124970040885,NO,2026-06-03T01:43:47.196+00:00,1780451027196045859,764.0,19699,True,0.9462744231208513,0.9523809523809523,0.78,0.76,0.020000000000000018,180.83,0.1723809523809523,0.12,0.78,0.21999999999999997,0.20999999999999996,0.19999999999999996,6401.0,4.0,2.0,0.0,1598.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836393663,2423461,MAP_WINNER,39361468101796719441029138270728127464751303715684031297002771169199082456949,YES,2026-06-03T02:47:17.081+00:00,1780454835637398057,1016.0,19699,False,0.10754246438453091,0.22538860103626943,0.08,0.06,0.020000000000000004,180.0,0.14538860103626944,0.12,0.08,-0.08,-0.09,-0.1,-11637.0,1.0,,,-4245.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836442480,2419439,MAP_WINNER,48326227480956869384350407041192668258630698655650978631916296536241480043675,YES,2026-06-03T04:30:36.713+00:00,1780461036713572512,939.0,19699,True,0.9272528875398798,0.9509803921568627,0.55,0.54,0.010000000000000009,278.41,0.40098039215686265,0.12,0.55,0.44999999999999996,0.43999999999999995,0.42999999999999994,4626.0,3.0,1.0,0.0,2713.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836445371,2419459,MAP_WINNER,94195388774382375772261710120134603090636837301379645282923785900305152658045,YES,2026-06-03T04:26:03.165+00:00,1780460763165123016,617.0,19699,False,0.48228349205556637,0.46823837590045847,0.3,0.25,0.04999999999999999,164.1,0.16823837590045848,0.12,0.3,-0.3,-0.31,-0.32,-296.0,1.0,0.0,0.0,654.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836485094,2419460,MAP_WINNER,12957669311835732989949978372522692441466513576879032268450687124520384058523,NO,2026-06-03T05:38:37.276+00:00,1780465117276916479,954.0,19699,False,0.522815721860069,0.46823837590045847,0.15,0.04,0.10999999999999999,154.16,0.31823837590045845,0.12,0.15,-0.15,-0.16,-0.16999999999999998,-2021.0,-2.0,-2.0,-0.0,1522.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836485118,2419440,MAP_WINNER,482719497414680894938517308241737778478663897845093504779200241758429770615,NO,2026-06-03T05:49:31.220+00:00,1780465771220519130,1311.0,19699,False,0.45172251400684643,0.46823837590045847,0.34,0.32,0.020000000000000018,100.0,0.12823837590045845,0.12,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-410.0,2.0,-0.0,-0.0,86.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836583316,2424223,MAP_WINNER,75942025699076501001430353688800825353753601977317622253346960681041379846129,YES,2026-06-03T08:26:14.749+00:00,1780475170257919469,761.0,19699,False,0.8734111250925922,0.8009708737864077,0.65,0.56,0.08999999999999997,192.8,0.15097087378640772,0.12,0.65,-0.65,-0.66,-0.67,3044.0,-0.0,,,2666.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836624153,2420883,MAP_WINNER,34221622036852211184388457187561492811060577679947672039904293510905437872772,NO,2026-06-03T09:36:25.308+00:00,1780479379855446507,1169.0,19699,True,0.8430436768678069,0.8,0.58,0.47,0.10999999999999999,28.0,0.22000000000000008,0.12,0.58,0.42000000000000004,0.41000000000000003,0.4,3280.0,2.0,,,931.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836641131,2424225,MAP_WINNER,89367121445710275400527128615344628772299906862844710379879862212218009238301,YES,2026-06-03T09:38:48.702+00:00,1780479528702665343,829.0,19699,False,0.38748086396496256,0.46823837590045847,0.31,0.21,0.1,332.0,0.15823837590045847,0.12,0.31,-0.31,-0.32,-0.33,-2685.0,2.0,0.0,0.0,-1290.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836692392,2420884,MAP_WINNER,22797433666108746834907200879055638156876884805544763838220182369233961483157,NO,2026-06-03T10:48:22.108+00:00,1780483702108008050,999.0,19699,False,0.3351134064817233,0.46823837590045847,0.31,0.3,0.010000000000000009,30.0,0.15823837590045847,0.12,0.31,-0.31,-0.32,-0.33,-914.0,1.0,2.0,-0.0,-2296.0,model_edge
walk_forward,5,rf_fair_state,state_only_v1,2026-06-03T01:22:10.007+00:00,8836692392,2420882,MATCH_WINNER_GAME3_PROXY,96305714402681626329275002831100162623035732904802033625396635740637386079672,YES,2026-06-03T11:07:38.063+00:00,1780484853913066828,2024.0,19699,True,0.9101248802433208,0.8717948717948718,0.65,0.57,0.08000000000000007,161.0,0.22179487179487178,0.12,0.65,0.35,0.33999999999999997,0.32999999999999996,18569.0,0.0,,,3055.0,model_edge
walk_forward,5,all_structure_nw8000_struct1_ask75,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836485118,2419440,MAP_WINNER,62304125318477199914549131398343688021420829041097982551754847824884242825792,YES,2026-06-03T05:57:26.296+00:00,1780466246296083390,1786.0,19699,True,0.8824978789045996,0.8824978789045996,0.67,0.58,0.09000000000000008,46.45,0.2124978789045996,,0.67,0.32999999999999996,0.31999999999999995,0.30999999999999994,9998.0,0.0,1.0,0.0,10609.0,hand_rule
walk_forward,5,all_structure_nw8000_struct1_ask75,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836583316,2424223,MAP_WINNER,75942025699076501001430353688800825353753601977317622253346960681041379846129,YES,2026-06-03T08:47:12.590+00:00,1780476432590074136,2021.0,19699,False,0.930670835965342,0.930670835965342,0.68,0.64,0.040000000000000036,131.69,0.2506708359653419,,0.68,-0.68,-0.6900000000000001,-0.7000000000000001,10588.0,12.0,1.0,1.0,-4392.0,hand_rule
walk_forward,5,all_structure_nw8000_struct1_ask75,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836624153,2420883,MAP_WINNER,34221622036852211184388457187561492811060577679947672039904293510905437872772,NO,2026-06-03T09:43:26.495+00:00,1780479806495446343,1566.0,19699,True,0.9415436286816508,0.9415436286816508,0.71,0.7,0.010000000000000009,352.67,0.2315436286816508,,0.71,0.29000000000000004,0.28,0.27,12808.0,11.0,1.0,-0.0,3038.0,hand_rule
walk_forward,5,all_structure_nw8000_struct1_ask75,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836692392,2420882,MATCH_WINNER_GAME3_PROXY,96305714402681626329275002831100162623035732904802033625396635740637386079672,YES,2026-06-03T11:09:24.426+00:00,1780484964426144373,2142.0,19699,True,0.9547082110954339,0.9547082110954339,0.61,0.6,0.010000000000000009,68.0,0.3447082110954339,,0.61,0.39,0.38,0.37,18569.0,8.0,1.0,0.0,0.0,hand_rule
walk_forward,5,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836445371,2419459,MAP_WINNER,100402533101536036238796012748592895546988346994227012298536111043890442009729,NO,2026-06-03T04:51:37.228+00:00,1780462295281409993,2026.0,19699,True,0.9436822633322611,0.9436822633322611,0.88,0.72,0.16000000000000003,224.34,0.06368226333226112,,0.88,0.12,0.10999999999999999,0.09999999999999998,19080.0,2.0,,,6153.0,hand_rule
walk_forward,5,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836485094,2419460,MAP_WINNER,80048452747608617598392465859863687475901791770905487125251785314564899687158,YES,2026-06-03T06:16:50.165+00:00,1780467408467580129,3244.0,19699,True,0.7394592698573833,0.7394592698573833,0.84,0.74,0.09999999999999998,205.47,-0.10054073014261666,,0.84,0.16000000000000003,0.15000000000000002,0.14,8620.0,-6.0,,,8146.0,hand_rule
walk_forward,5,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836485118,2419440,MAP_WINNER,62304125318477199914549131398343688021420829041097982551754847824884242825792,YES,2026-06-03T05:57:26.296+00:00,1780466246296083390,1786.0,19699,True,0.8824978789045996,0.8824978789045996,0.67,0.58,0.09000000000000008,46.45,0.2124978789045996,,0.67,0.32999999999999996,0.31999999999999995,0.30999999999999994,9998.0,0.0,1.0,0.0,10609.0,hand_rule
walk_forward,5,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836624153,2420883,MAP_WINNER,34221622036852211184388457187561492811060577679947672039904293510905437872772,NO,2026-06-03T09:44:39.836+00:00,1780479879836461201,1640.0,19699,True,0.962588936958502,0.962588936958502,0.9,0.88,0.020000000000000018,500.0,0.06258893695850198,,0.9,0.09999999999999998,0.08999999999999997,0.07999999999999996,15111.0,11.0,1.0,-0.0,6239.0,hand_rule
walk_forward,5,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836692392,2420882,MATCH_WINNER_GAME3_PROXY,96305714402681626329275002831100162623035732904802033625396635740637386079672,YES,2026-06-03T11:10:39.117+00:00,1780485039117179997,2158.0,19699,True,0.9955992069034749,0.9955992069034749,0.61,0.6,0.010000000000000009,68.0,0.38559920690347493,,0.61,0.39,0.38,0.37,23865.0,10.0,3.0,2.0,5296.0,hand_rule
walk_forward,5,all_scoreboard_lag_nw3000_score6_edge10,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836442480,2419439,MAP_WINNER,48326227480956869384350407041192668258630698655650978631916296536241480043675,YES,2026-06-03T04:30:36.713+00:00,1780461036713572512,939.0,19699,True,0.7572938678665542,0.7572938678665542,0.55,0.54,0.010000000000000009,278.41,0.20729386786655413,,0.55,0.44999999999999996,0.43999999999999995,0.42999999999999994,4626.0,3.0,1.0,0.0,2713.0,hand_rule
walk_forward,5,all_scoreboard_lag_nw3000_score6_edge10,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836445371,2419459,MAP_WINNER,100402533101536036238796012748592895546988346994227012298536111043890442009729,NO,2026-06-03T04:54:18.109+00:00,1780462456012379805,2217.0,19699,True,0.9863525344458024,0.9863525344458024,0.88,0.72,0.16000000000000003,224.34,0.1063525344458024,,0.88,0.12,0.10999999999999999,0.09999999999999998,29279.0,3.0,,,8783.0,hand_rule
walk_forward,5,all_scoreboard_lag_nw3000_score6_edge10,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836485094,2419460,MAP_WINNER,12957669311835732989949978372522692441466513576879032268450687124520384058523,NO,2026-06-03T05:48:04.270+00:00,1780465682197717043,1518.0,19699,False,0.5792072680184996,0.5792072680184996,0.33,0.27,0.06,184.62,0.24920726801849963,,0.33,-0.33,-0.34,-0.35000000000000003,4952.0,-5.0,,,2088.0,hand_rule
walk_forward,5,all_scoreboard_lag_nw3000_score6_edge10,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836485118,2419440,MAP_WINNER,62304125318477199914549131398343688021420829041097982551754847824884242825792,YES,2026-06-03T05:56:26.553+00:00,1780466186553671623,1726.0,19699,True,0.7928712057035653,0.7928712057035653,0.53,0.52,0.010000000000000009,25.84,0.26287120570356526,,0.53,0.47,0.45999999999999996,0.44999999999999996,6957.0,0.0,0.0,0.0,8458.0,hand_rule
walk_forward,5,all_scoreboard_lag_nw3000_score6_edge10,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836583316,2424223,MAP_WINNER,75942025699076501001430353688800825353753601977317622253346960681041379846129,YES,2026-06-03T08:26:10.257+00:00,1780475170257919469,761.0,19699,False,0.7512406356895236,0.7512406356895236,0.65,0.56,0.08999999999999997,192.8,0.10124063568952357,,0.65,-0.65,-0.66,-0.67,3044.0,5.0,1.0,-0.0,2666.0,hand_rule
walk_forward,5,all_scoreboard_lag_nw3000_score6_edge10,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836624153,2420883,MAP_WINNER,34221622036852211184388457187561492811060577679947672039904293510905437872772,NO,2026-06-03T09:37:24.022+00:00,1780479444022024155,1207.0,19699,True,0.8007646030273589,0.8007646030273589,0.61,0.6,0.010000000000000009,30.0,0.19076460302735887,,0.61,0.39,0.38,0.37,5289.0,5.0,1.0,-0.0,2940.0,hand_rule
walk_forward,5,all_scoreboard_lag_nw3000_score6_edge10,hand_rule_benchmark_v1,2026-06-03T01:22:10.007+00:00,8836692392,2420882,MATCH_WINNER_GAME3_PROXY,96305714402681626329275002831100162623035732904802033625396635740637386079672,YES,2026-06-03T11:07:38.063+00:00,1780484853913066828,2024.0,19699,True,0.9177060848204738,0.9177060848204738,0.65,0.57,0.08000000000000007,161.0,0.26770608482047376,,0.65,0.35,0.33999999999999997,0.32999999999999996,18569.0,0.0,,,3055.0,hand_rule
lockbox,0,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T13:17:42.295+00:00,8836897842,2420912,MAP_WINNER,32235195938097935323178459208782039392835100846249197947112139554340603840633,YES,2026-06-03T14:23:38.717+00:00,1780496618717470742,2876.0,19699,True,0.9953512623836809,0.9953512623836809,0.7,0.51,0.18999999999999995,675.72,0.2953512623836809,,0.7,0.30000000000000004,0.29000000000000004,0.28,17063.0,11.0,4.0,3.0,6149.0,hand_rule_lockbox
lockbox,0,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T13:17:42.295+00:00,8836916511,2426338,MAP_WINNER,69151418366272713959836655893874158558280092258467654404718320387879159716914,YES,2026-06-03T14:17:01.635+00:00,1780496217151482104,1623.0,19699,True,0.8976057148873458,0.8976057148873458,0.83,0.82,0.010000000000000009,40.0,0.06760571488734579,,0.83,0.17000000000000004,0.16000000000000003,0.15000000000000002,12246.0,5.0,,,5023.0,hand_rule_lockbox
lockbox,0,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T13:17:42.295+00:00,8837052943,2420913,MAP_WINNER,101470685303119067843997333499307762684741418647975160684738685845305569089404,NO,2026-06-03T16:00:35.742+00:00,1780502428306380636,2157.0,19699,True,0.8472612314857201,0.8472612314857201,0.9,0.6,0.30000000000000004,860.15,-0.05273876851427994,,0.9,0.09999999999999998,0.08999999999999997,0.07999999999999996,8176.0,5.0,,,5536.0,hand_rule_lockbox
lockbox,0,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T13:17:42.295+00:00,8837052943,2420911,MATCH_WINNER_GAME3_PROXY,77062266834471741867572148726620690396754895414397466242454826641314676167370,NO,2026-06-03T16:01:51.364+00:00,1780502502124778524,2218.0,19699,True,0.934510926056649,0.934510926056649,0.45,0.16,0.29000000000000004,156.76,0.48451092605664897,,0.45,0.55,0.54,0.53,12862.0,4.0,,,13245.0,hand_rule_lockbox
lockbox,0,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T13:17:42.295+00:00,8837288943,2426303,MAP_WINNER,47160252683316828213903016406685913365776300850613902200017668743968605839996,YES,2026-06-03T19:33:30.943+00:00,1780515210943354827,3244.0,19699,False,0.8004197713292828,0.8004197713292828,0.39,0.25,0.14,120.87,0.41041977132928276,,0.39,-0.39,-0.4,-0.41000000000000003,13659.0,-1.0,-1.0,-1.0,7664.0,hand_rule_lockbox
lockbox,0,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T13:17:42.295+00:00,8837692542,2430771,MATCH_WINNER_GAME3_PROXY,5631655732638403070134305235151782617674329898630171778054059777857154425400,NO,2026-06-04T04:39:23.580+00:00,1780547963580206353,1564.0,19699,True,0.9940792864806722,0.9940792864806722,0.83,0.81,0.019999999999999907,79.99,0.16407928648067227,,0.83,0.17000000000000004,0.16000000000000003,0.15000000000000002,24272.0,19.0,2.0,0.0,5512.0,hand_rule_lockbox
lockbox,0,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T13:17:42.295+00:00,8837725916,2426502,MAP_WINNER,63251095022606080839428557614722050202426749939279688475192153102194566375239,NO,2026-06-04T05:49:12.292+00:00,1780552152292659208,2080.0,19699,True,0.8793150689838926,0.8793150689838926,0.78,0.75,0.030000000000000027,145.0,0.09931506898389253,,0.78,0.21999999999999997,0.20999999999999996,0.19999999999999996,9505.0,-2.0,1.0,1.0,6256.0,hand_rule_lockbox
lockbox,0,all_nw_mom_discount_nw8000_mom5000_ask90,hand_rule_benchmark_v1,2026-06-03T13:17:42.295+00:00,8839284303,2438989,MAP_WINNER,114146040488139733325487330340298852328977028861013952527563812106944956245845,YES,2026-06-05T12:39:59.837+00:00,1780663199837545014,1367.0,19101,True,0.9785930449473924,0.9785930449473924,0.27,0.25,0.020000000000000018,106.24,0.7085930449473924,,0.27,0.73,0.72,0.71,13708.0,11.0,3.0,1.0,5124.0,hand_rule_lockbox
